kid2019,pindex2008,NOBS2008,pindex2009,NOBS2009,pindex2010,NOBS2010,pindex2011,NOBS2011,pindex2012,NOBS2012,pindex2013,NOBS2013,pindex2014,NOBS2014,pindex2015,NOBS2015,pindex2016,NOBS2016,pindex2017,NOBS2017,pindex2018,NOBS2018,pindex2019,NOBS2019,pindex2020,NOBS2020,pindex2021,NOBS2021,pindex2022,NOBS2022,pindex2023,NOBS2023,pindex2024,NOBS2024,pindex2025,NOBS2025,avg_return_all_time,avg_return_10yr,avg_return_5yr,return_2009,return_2010,return_2011,return_2012,return_2013,return_2014,return_2015,return_2016,return_2017,return_2018,return_2019,return_2020,return_2021,return_2022,return_2023,return_2024,return_2025,dataset_type
09773,4.512,165,4.572,141,4.437,149,4.519,207,4.745,164,4.922,167,5.063,186,5.185,188,5.419,145,5.862,195,6.286,215,6.767,228,6.807,282,7.285,332,7.748,348,8.045,429,8.222,450,8.254,200,3.66,4.8,3.96,1.3298,-2.9528,1.8481,5.0011,3.7302,2.8647,2.4096,4.513,8.1749,7.233,7.6519,0.5911,7.0222,6.3555,3.8332,2.2001,0.3892,renting
09774,4.729,257,4.701,302,4.797,349,4.831,560,4.991,747,5.182,601,5.372,534,5.63,428,5.714,327,5.968,360,6.361,293,6.52,271,6.871,415,7.374,403,7.671,495,8.146,601,8.515,628,8.588,283,3.59,4.33,4.59,-0.5921,2.0421,0.7088,3.3119,3.8269,3.6665,4.8027,1.492,4.4452,6.5851,2.4996,5.3834,7.3206,4.0277,6.1922,4.5298,0.8573,renting
09775,5.652,1050,5.707,1084,5.831,1739,5.968,1627,6.196,1419,6.459,1789,6.549,1563,6.968,980,7.754,845,7.458,938,7.862,946,8.248,678,8.551,1115,8.82,1228,9.131,1093,9.368,1327,9.891,1581,10.422,786,3.71,4.17,4.04,0.9731,2.1728,2.3495,3.8204,4.2447,1.3934,6.3979,11.2801,-3.8174,5.417,4.9097,3.6736,3.1458,3.5261,2.5956,5.5828,5.3685,renting
09776,6.6,372,5.949,437,6.089,608,6.11,666,6.558,586,6.972,616,7.242,688,7.357,615,7.658,458,7.803,435,8.215,496,8.766,348,9.071,514,9.277,584,10.076,499,10.145,640,10.235,800,10.713,376,2.97,3.86,3.43,-9.8636,2.3533,0.3449,7.3322,6.3129,3.8726,1.588,4.0913,1.8934,5.28,6.7072,3.4794,2.271,8.6127,0.6848,0.8871,4.6702,renting
09777,5.235,506,5.354,628,5.316,671,5.298,767,5.528,619,5.696,599,5.766,687,6.027,459,6.07,378,6.518,425,6.955,429,7.192,263,7.724,437,7.824,525,8.408,322,8.827,546,9.423,618,9.972,318,3.9,5.19,5.26,2.2732,-0.7097,-0.3386,4.3413,3.0391,1.2289,4.5265,0.7135,7.3806,6.7045,3.4076,7.3971,1.2947,7.4642,4.9833,6.752,5.8262,renting
09778,4.912,520,4.963,587,5.03,701,4.941,788,5.238,927,5.383,1003,5.502,800,5.634,584,6.216,363,6.414,414,6.748,426,7.26,346,7.241,550,7.568,510,8.067,447,8.3,630,8.696,728,9.462,417,3.98,5.36,5.52,1.0383,1.35,-1.7694,6.0109,2.7682,2.2107,2.3991,10.3301,3.1853,5.2074,7.5874,-0.2617,4.516,6.5936,2.8883,4.7711,8.8086,renting
09779,4.648,121,4.629,139,4.432,408,4.401,468,4.907,303,5.325,319,5.483,350,5.499,340,6.088,243,6.053,257,6.563,284,6.861,215,6.786,313,7.042,337,7.585,313,7.79,474,8.031,549,8.644,244,3.81,4.69,4.98,-0.4088,-4.2558,-0.6995,11.4974,8.5184,2.9671,0.2918,10.711,-0.5749,8.4256,4.5406,-1.0931,3.7725,7.7109,2.7027,3.0937,7.6329,renting
09780,5.451,375,5.162,418,5.263,642,5.426,1107,5.534,976,5.744,1116,5.988,1248,6.229,772,6.439,545,6.903,472,7.245,399,7.39,285,8.271,511,8.276,487,8.669,377,9.363,558,9.878,727,10.315,340,3.88,5.22,4.55,-5.3018,1.9566,3.0971,1.9904,3.7947,4.2479,4.0247,3.3713,7.2061,4.9544,2.0014,11.9215,0.0605,4.7487,8.0055,5.5004,4.424,renting
10041,5.193,1236,5.22,847,5.261,1165,5.509,1478,5.566,1929,5.765,1933,5.899,2071,5.872,1326,5.889,1709,6.265,2291,6.32,1627,6.476,1410,6.726,1642,6.952,1600,7.218,1323,7.615,1414,7.925,1656,8.681,790,3.1,4.02,5.26,0.5199,0.7854,4.7139,1.0347,3.5753,2.3244,-0.4577,0.2895,6.3848,0.8779,2.4684,3.8604,3.3601,3.8262,5.5001,4.0709,9.5394,renting
10043,4.467,123,4.551,114,4.501,178,4.641,160,4.675,163,4.632,323,4.716,408,4.993,172,5.26,187,5.164,323,5.393,238,5.61,176,5.692,236,5.733,220,6.216,203,6.847,187,6.882,263,6.911,126,2.65,3.37,4.05,1.8805,-1.0987,3.1104,0.7326,-0.9198,1.8135,5.8736,5.3475,-1.8251,4.4345,4.0237,1.4617,0.7203,8.4249,10.1512,0.5112,0.4214,renting
10044,4.868,80,4.758,100,5.042,170,4.923,310,5.009,262,4.971,321,5.091,496,5.669,218,5.779,240,6.166,502,6.103,491,6.484,473,6.203,396,6.645,413,6.677,230,7.049,302,7.763,287,7.887,210,2.97,3.44,4.98,-2.2597,5.9689,-2.3602,1.7469,-0.7586,2.414,11.3534,1.9404,6.6967,-1.0217,6.2428,-4.3337,7.1256,0.4816,5.5714,10.1291,1.5973,renting
10045,5.035,393,5.042,486,4.933,560,5.011,508,5.305,527,5.306,1183,5.285,1006,5.509,452,5.71,268,5.98,522,6.033,426,6.243,320,6.327,402,6.72,387,6.985,348,7.65,366,8.183,566,8.567,285,3.22,4.54,6.27,0.139,-2.1618,1.5812,5.8671,0.0189,-0.3958,4.2384,3.6486,4.7285,0.8863,3.4809,1.3455,6.2115,3.9435,9.5204,6.9673,4.6927,renting
11000,5.134,168415,5.266,173612,5.605,149842,6.009,125078,6.488,117124,6.988,114404,7.335,115475,7.565,87395,7.823,66359,8.584,61689,9.288,57029,9.767,52277,9.894,37547,10.508,36468,12.415,28038,14.547,81126,14.2,131124,13.696,49129,6.08,6.34,7.12,2.5711,6.4375,7.2079,7.9714,7.7065,4.9657,3.1357,3.4104,9.7277,8.2013,5.1572,1.3003,6.2058,18.1481,17.1728,-2.3854,-3.5493,renting
12051,4.106,1463,3.946,1519,4.089,1474,4.136,1530,4.369,1430,4.371,1598,4.292,1746,4.534,1256,5.048,705,5.055,792,5.29,1179,5.416,876,5.844,991,6.096,1404,6.214,1088,6.51,1157,7.315,910,7.508,478,3.69,5.24,5.2,-3.8967,3.6239,1.1494,5.6335,0.0458,-1.8074,5.6384,11.3366,0.1387,4.6489,2.3819,7.9025,4.3121,1.9357,4.7634,12.3656,2.6384,renting
12052,4.497,1097,4.514,843,4.35,1993,4.474,2067,4.256,2753,4.637,2307,5.023,4481,5.024,2695,4.909,1315,4.98,1323,4.843,850,4.975,537,4.95,537,5.366,1180,5.714,1322,6.05,1175,6.587,1016,6.932,500,2.68,3.35,6.98,0.378,-3.6331,2.8506,-4.8726,8.9521,8.3243,0.0199,-2.289,1.4463,-2.751,2.7256,-0.5025,8.404,6.4853,5.8803,8.876,5.2376,renting
12053,4.639,340,4.647,324,4.805,348,4.98,452,4.872,359,4.709,701,4.934,1505,4.948,989,5.019,344,5.116,387,5.118,578,5.102,470,5.306,633,5.538,667,5.726,474,6.083,408,6.485,439,6.89,211,2.39,3.39,5.37,0.1725,3.4,3.642,-2.1687,-3.3456,4.7781,0.2837,1.4349,1.9327,0.0391,-0.3126,3.9984,4.3724,3.3947,6.2347,6.6086,6.2452,renting
12054,6.204,4464,6.244,4759,6.323,4969,6.467,4383,6.678,4879,6.781,5998,6.898,5114,6.764,3891,6.927,4125,7.521,3248,7.908,2435,8.309,2069,8.905,1966,9.409,1690,10.252,1179,10.02,2723,10.323,3531,10.872,2516,3.4,4.91,4.14,0.6447,1.2652,2.2774,3.2627,1.5424,1.7254,-1.9426,2.4098,8.5751,5.1456,5.0708,7.1729,5.6597,8.9595,-2.263,3.024,5.3182,renting
12060,4.5,1249,4.729,1106,4.885,992,5.059,1048,5.137,871,5.451,1514,5.562,1976,5.552,1154,5.653,986,5.871,970,6.079,2728,6.449,4137,6.725,1860,7.323,1447,7.594,866,8.612,1112,9.322,1662,9.719,851,4.68,5.81,7.7,5.0889,3.2988,3.5619,1.5418,6.1125,2.0363,-0.1798,1.8192,3.8564,3.5428,6.0865,4.2797,8.8922,3.7007,13.4053,8.2443,4.2587,renting
12061,5.125,915,5.099,1065,5.298,1131,5.583,1082,5.756,1058,5.928,1188,5.914,1067,5.985,909,6.197,668,6.709,578,7.038,691,7.157,603,8.113,918,8.408,1156,9.003,737,10.132,1115,10.535,1632,12.935,1206,5.74,8.18,10.0,-0.5073,3.9027,5.3794,3.0987,2.9882,-0.2362,1.2005,3.5422,8.2621,4.9039,1.6908,13.3576,3.6361,7.0766,12.5403,3.9775,22.7812,renting
12062,4.111,129,3.916,152,4.089,189,4.076,132,4.195,252,4.264,220,4.279,266,4.331,188,4.23,154,4.628,185,4.789,243,4.753,220,4.955,261,5.178,245,5.258,246,5.414,374,5.501,262,5.798,130,2.09,3.01,3.2,-4.7434,4.4178,-0.3179,2.9195,1.6448,0.3518,1.2152,-2.332,9.409,3.4788,-0.7517,4.2499,4.5005,1.545,2.9669,1.6069,5.399,renting
12063,4.746,1079,4.817,1356,4.894,1477,5.032,939,5.199,1014,5.598,1141,5.715,1079,5.568,1009,6.145,942,6.279,922,6.388,718,6.749,618,7.223,823,7.746,757,8.254,648,8.609,883,9.145,1386,9.852,673,4.44,5.9,6.41,1.496,1.5985,2.8198,3.3188,7.6746,2.09,-2.5722,10.3628,2.1806,1.7359,5.6512,7.0233,7.2408,6.5582,4.3009,6.226,7.731,renting
12064,4.914,842,4.868,1002,4.984,940,5.002,921,5.184,979,5.535,1100,5.55,1080,5.586,938,5.673,714,5.775,557,6.442,633,6.818,661,6.984,878,7.179,713,8.201,523,8.741,758,8.996,835,9.874,389,4.27,5.95,7.26,-0.9361,2.3829,0.3612,3.6385,6.7708,0.271,0.6486,1.5575,1.798,11.5498,5.8367,2.4347,2.7921,14.236,6.5846,2.9173,9.7599,renting
12065,5.003,1713,5.055,1887,5.186,1662,5.329,1456,5.432,1700,5.693,1436,5.844,1297,6.04,1107,6.202,949,6.632,824,7.021,1060,7.387,799,7.832,1005,7.989,954,8.82,732,9.083,937,9.964,1399,10.302,699,4.37,5.52,5.7,1.0394,2.5915,2.7574,1.9328,4.8049,2.6524,3.3539,2.6821,6.9332,5.8655,5.2129,6.0241,2.0046,10.4018,2.9819,9.6994,3.3922,renting
12066,4.168,314,4.304,379,4.303,363,4.315,346,4.577,329,4.638,437,4.663,477,4.844,605,4.798,606,4.739,601,4.888,703,4.927,442,5.137,398,5.449,316,5.663,231,5.946,250,6.285,332,6.339,113,2.53,2.76,4.31,3.263,-0.0232,0.2789,6.0718,1.3328,0.539,3.8816,-0.9496,-1.2297,3.1441,0.7979,4.2622,6.0736,3.9273,4.9974,5.7013,0.8592,renting
12067,5.226,552,5.128,587,4.897,587,5.052,515,5.191,720,5.269,813,5.524,786,5.479,972,5.742,668,6.079,620,6.208,603,6.439,540,6.824,654,7.584,662,7.95,507,9.243,860,10.055,1449,10.775,640,4.45,7.07,9.63,-1.8752,-4.5047,3.1652,2.7514,1.5026,4.8396,-0.8146,4.8001,5.869,2.1221,3.721,5.9792,11.1372,4.8259,16.2642,8.785,7.1606,renting
12068,4.345,239,3.859,615,3.915,427,4.014,645,3.923,709,4.197,469,4.229,702,4.566,348,4.952,220,5.275,305,5.542,327,5.6,300,5.993,326,6.156,371,6.488,255,6.963,328,7.43,402,7.976,202,3.76,5.76,5.9,-11.1853,1.4512,2.5287,-2.2671,6.9845,0.7624,7.9688,8.4538,6.5226,5.0616,1.0466,7.0179,2.7198,5.3931,7.3212,6.7069,7.3486,renting
12069,5.298,2669,5.414,2617,5.688,1923,5.661,1627,5.802,1430,5.965,1460,6.165,1260,6.087,1780,6.386,879,6.794,1003,7.202,957,7.327,814,7.787,763,8.377,863,8.687,523,9.655,978,10.232,1380,10.763,744,4.3,5.89,6.72,2.1895,5.061,-0.4747,2.4907,2.8094,3.3529,-1.2652,4.9121,6.389,6.0053,1.7356,6.2781,7.5767,3.7006,11.1431,5.9762,5.1896,renting
12070,3.859,229,3.859,188,3.977,250,4.031,301,4.026,354,3.999,306,4.267,252,4.277,137,4.33,108,4.607,158,4.53,168,4.843,162,4.877,180,5.113,176,5.166,133,5.787,174,6.255,253,6.091,86,2.79,3.69,4.67,0.0,3.0578,1.3578,-0.124,-0.6706,6.7017,0.2344,1.2392,6.3972,-1.6714,6.9095,0.702,4.839,1.0366,12.0209,8.0871,-2.6219,renting
12071,4.138,131,3.995,166,3.828,199,3.985,129,4.257,203,4.281,306,4.634,717,4.483,394,4.578,296,4.704,230,4.464,197,4.5,158,4.958,243,5.101,341,5.383,268,5.799,293,5.862,273,5.947,95,2.25,2.94,3.74,-3.4558,-4.1802,4.1014,6.8256,0.5638,8.2457,-3.2585,2.1191,2.7523,-5.102,0.8065,10.1778,2.8842,5.5283,7.728,1.0864,1.45,renting
12072,4.544,1415,4.53,1213,4.666,1198,4.715,1137,4.861,1004,4.939,1233,5.508,1375,5.567,1256,5.722,1205,6.043,1007,6.324,870,6.744,880,7.073,836,7.417,821,7.524,578,8.386,900,8.457,1209,9.55,650,4.54,5.61,6.31,-0.3081,3.0022,1.0502,3.0965,1.6046,11.5206,1.0712,2.7843,5.6099,4.65,6.6414,4.8784,4.8636,1.4426,11.4567,0.8466,12.9242,renting
12073,4.291,245,4.578,284,4.628,372,4.714,598,4.867,624,4.866,733,4.773,1688,4.668,807,4.959,668,5.199,691,5.214,692,5.259,792,5.322,757,5.588,793,5.668,561,6.109,581,6.568,506,6.688,221,2.69,3.7,4.71,6.6884,1.0922,1.8583,3.2457,-0.0205,-1.9112,-2.1999,6.2339,4.8397,0.2885,0.8631,1.1979,4.9981,1.4316,7.7805,7.5135,1.827,renting
13003,5.198,7749,5.215,7439,5.28,4663,5.321,4163,5.518,4666,5.605,5316,5.744,5128,5.881,4388,5.723,3902,6.288,2980,6.53,3030,6.467,2936,6.574,2967,6.759,2432,7.831,1166,7.842,1985,8.287,2419,8.652,1002,3.12,4.06,5.78,0.327,1.2464,0.7765,3.7023,1.5767,2.4799,2.3851,-2.6866,9.8724,3.8486,-0.9648,1.6546,2.8141,15.8603,0.1405,5.6746,4.4045,renting
13004,4.805,1510,4.842,1448,4.676,1930,4.567,1976,4.784,2458,5.317,2525,5.342,2883,5.252,1841,5.402,1494,5.513,1546,5.633,1582,5.8,1410,6.119,1703,6.23,2018,6.655,1346,7.252,1098,7.546,1601,8.0,820,3.11,4.32,5.54,0.77,-3.4283,-2.3311,4.7515,11.1413,0.4702,-1.6848,2.8561,2.0548,2.1767,2.9647,5.5,1.814,6.8218,8.9707,4.0541,6.0164,renting
13071,4.46,1159,4.598,1259,4.435,1487,4.366,1899,4.641,2217,4.621,1870,4.564,4848,4.648,2302,4.771,2032,4.779,2070,4.911,2255,4.902,2106,5.017,2226,4.947,2530,5.201,2214,5.724,1974,5.985,1679,6.239,818,2.05,3.03,4.52,3.0942,-3.545,-1.5558,6.2987,-0.4309,-1.2335,1.8405,2.6463,0.1677,2.7621,-0.1833,2.346,-1.3953,5.1344,10.0558,4.5597,4.2439,renting
13072,4.924,798,4.885,868,4.866,1050,5.063,1081,5.086,1287,5.21,1153,5.215,1214,5.223,1168,5.327,897,5.532,930,5.792,840,5.819,805,5.978,856,6.204,765,6.583,491,7.237,604,7.89,797,8.253,406,3.13,4.72,6.69,-0.792,-0.3889,4.0485,0.4543,2.4381,0.096,0.1534,1.9912,3.8483,4.6999,0.4662,2.7324,3.7805,6.109,9.9347,9.0231,4.6008,renting
13073,4.919,868,5.098,1206,5.195,1381,5.113,1449,5.249,1572,5.297,1579,5.323,1821,5.31,1494,5.351,1219,5.587,1160,5.603,1437,5.702,1227,5.984,1208,5.961,1566,6.361,1091,6.994,1138,7.597,1516,7.835,767,2.82,4.02,5.61,3.639,1.9027,-1.5784,2.6599,0.9145,0.4908,-0.2442,0.7721,4.4104,0.2864,1.7669,4.9456,-0.3844,6.7103,9.9513,8.6217,3.1328,renting
13074,4.735,735,4.82,899,4.967,935,4.989,955,5.105,906,5.129,998,5.191,1480,5.227,1075,5.388,870,5.475,869,5.521,951,5.616,1116,5.874,1053,6.02,1133,6.392,726,6.734,839,7.299,759,7.792,408,3.0,4.1,5.83,1.7951,3.0498,0.4429,2.3251,0.4701,1.2088,0.6935,3.0802,1.6147,0.8402,1.7207,4.594,2.4855,6.1794,5.3504,8.3903,6.7543,renting
13075,4.77,708,5.126,915,5.166,725,5.06,568,5.22,734,5.464,768,5.623,1082,5.65,1408,5.727,1306,5.67,1838,5.608,1786,5.679,1364,5.791,1347,5.545,1516,6.245,931,7.025,883,7.519,1241,7.837,594,3.06,3.46,6.43,7.4633,0.7803,-2.0519,3.1621,4.6743,2.91,0.4802,1.3628,-0.9953,-1.0935,1.266,1.9722,-4.248,12.624,12.49,7.032,4.2293,renting
13076,4.269,454,4.454,498,4.385,793,4.411,663,4.557,781,4.571,833,4.761,1031,4.784,692,4.807,607,4.918,678,5.017,683,5.205,665,5.425,747,5.539,749,5.777,548,6.223,575,6.576,578,6.792,271,2.79,3.59,4.62,4.3336,-1.5492,0.5929,3.3099,0.3072,4.1566,0.4831,0.4808,2.3091,2.013,3.7473,4.2267,2.1014,4.2968,7.7203,5.6725,3.2847,renting
14511,4.276,8684,4.273,10246,4.17,16505,4.231,9655,4.274,14577,4.351,17087,4.381,17245,4.469,8844,4.542,6318,4.51,5637,4.578,2898,4.61,4673,4.628,4796,4.823,7601,4.928,12502,5.026,14634,5.201,17405,5.303,6805,1.29,1.73,2.76,-0.0702,-2.4105,1.4628,1.0163,1.8016,0.6895,2.0087,1.6335,-0.7045,1.5078,0.699,0.3905,4.2135,2.1771,1.9886,3.4819,1.9612,renting
14521,4.079,663,4.051,773,4.104,940,4.145,735,4.135,966,4.178,1470,4.177,2136,4.265,1593,4.3,1488,4.389,1234,4.512,1105,4.533,1062,4.652,1444,4.764,2028,4.859,1739,5.085,2050,5.24,2216,5.296,977,1.56,2.2,2.63,-0.6864,1.3083,0.999,-0.2413,1.0399,-0.0239,2.1068,0.8206,2.0698,2.8025,0.4654,2.6252,2.4076,1.9941,4.6512,3.0482,1.0687,renting
14522,4.184,1493,4.197,1369,4.324,1904,4.438,1676,4.46,1856,4.458,2138,4.441,2689,4.733,4860,4.706,3057,4.751,3292,4.728,3620,4.816,2753,4.872,2855,4.976,3084,5.06,2992,5.358,3603,5.497,3188,5.763,1252,1.92,2.01,3.43,0.3107,3.026,2.6364,0.4957,-0.0448,-0.3813,6.5751,-0.5705,0.9562,-0.4841,1.8613,1.1628,2.1346,1.6881,5.8893,2.5943,4.839,renting
14523,3.84,1391,3.825,1616,3.784,2506,3.722,2182,3.787,2175,3.834,2297,3.81,2599,3.933,2733,3.989,1567,4.181,1379,4.157,1069,4.298,1039,4.247,1125,4.383,1965,4.445,2896,4.847,2389,5.025,2826,4.988,1190,1.59,2.45,3.32,-0.3906,-1.0719,-1.6385,1.7464,1.2411,-0.626,3.2283,1.4238,4.8132,-0.574,3.3919,-1.1866,3.2023,1.4146,9.0439,3.6724,-0.7363,renting
14524,4.331,9485,4.242,6687,4.159,5808,4.087,3716,4.224,5012,4.245,4709,4.302,4563,4.257,3701,4.501,3445,4.709,4406,4.666,4250,4.68,3404,4.824,3329,4.981,3650,5.122,4357,5.238,7538,5.51,7424,5.626,3178,1.58,2.85,3.13,-2.055,-1.9566,-1.7312,3.3521,0.4972,1.3428,-1.046,5.7317,4.6212,-0.9131,0.3,3.0769,3.2546,2.8308,2.2647,5.1928,2.1053,renting
14612,5.071,38123,5.108,34000,5.261,31146,5.475,26893,5.715,24731,6.05,25147,6.156,25778,6.233,25160,6.349,13423,6.891,10111,7.108,2371,6.869,3510,7.067,2384,7.24,9730,7.631,16636,8.063,18127,8.388,17779,8.67,6895,3.24,3.4,4.18,0.7296,2.9953,4.0677,4.3836,5.8618,1.7521,1.2508,1.8611,8.5368,3.149,-3.3624,2.8825,2.448,5.4006,5.6611,4.0308,3.3619,renting
14625,4.398,1582,4.422,1760,4.312,2583,4.483,2389,4.544,2345,4.613,2097,4.657,1976,4.65,3009,4.822,1780,4.906,1864,4.874,2031,5.152,1904,5.175,1699,5.294,1781,5.349,1711,5.531,1682,5.751,1832,5.887,846,1.75,2.4,2.62,0.5457,-2.4876,3.9657,1.3607,1.5185,0.9538,-0.1503,3.6989,1.742,-0.6523,5.7037,0.4464,2.2995,1.0389,3.4025,3.9776,2.3648,renting
14626,3.888,1093,3.878,912,3.973,1475,3.993,1524,3.828,1997,4.08,1657,4.106,1484,4.216,1640,4.218,1239,4.282,1326,4.334,978,4.33,1041,4.544,1615,4.869,1955,4.987,2098,5.072,2022,5.271,2752,5.638,1417,2.25,2.98,4.43,-0.2572,2.4497,0.5034,-4.1322,6.5831,0.6373,2.679,0.0474,1.5173,1.2144,-0.0923,4.9423,7.1523,2.4235,1.7044,3.9235,6.9626,renting
14627,5.054,4808,4.897,5125,4.824,4791,4.823,3901,4.967,4404,5.056,4630,4.796,8241,5.136,4492,5.225,2556,5.468,2914,5.684,2592,5.437,1799,5.595,1759,5.613,2116,5.99,2629,6.131,2653,6.47,2199,6.812,864,1.84,2.91,4.04,-3.1065,-1.4907,-0.0207,2.9857,1.7918,-5.1424,7.0892,1.7329,4.6507,3.9503,-4.3455,2.906,0.3217,6.7166,2.3539,5.5293,5.2859,renting
14628,4.383,4295,4.425,3502,4.427,3909,4.5,4403,4.557,4747,4.791,3560,5.024,3228,5.086,5494,5.284,3603,5.485,3375,5.578,3061,5.563,2111,5.488,2068,5.715,2179,5.954,2216,6.411,2363,6.477,2008,6.756,724,2.6,2.91,4.27,0.9582,0.0452,1.649,1.2667,5.135,4.8633,1.2341,3.893,3.8039,1.6955,-0.2689,-1.3482,4.1363,4.182,7.6755,1.0295,4.3075,renting
14713,4.385,70076,4.347,71268,4.321,106904,4.472,82866,4.566,81319,4.813,70532,5.129,50098,5.455,51743,5.732,21472,5.996,17436,6.067,3370,6.309,4008,6.464,3585,6.88,10479,7.276,13979,8.02,13778,8.333,15792,8.619,9417,4.09,4.71,5.95,-0.8666,-0.5981,3.4946,2.102,5.4095,6.5656,6.356,5.0779,4.6057,1.1841,3.9888,2.4568,6.4356,5.7558,10.2254,3.9027,3.4321,renting
14729,4.412,4276,4.389,4264,4.419,9012,4.537,5583,4.596,6558,4.675,7323,4.689,5072,4.951,5001,4.999,3409,4.862,3479,5.057,3338,5.172,3275,4.946,4367,5.114,4360,5.457,3524,5.609,4043,6.091,3838,6.567,1493,2.42,2.94,5.86,-0.5213,0.6835,2.6703,1.3004,1.7189,0.2995,5.5875,0.9695,-2.7405,4.0107,2.2741,-4.3697,3.3967,6.7071,2.7854,8.5933,7.8148,renting
14730,4.52,2140,4.38,2000,4.427,3547,4.446,2748,4.447,3366,4.537,2623,4.55,2161,4.759,1672,4.749,1364,5.036,2073,5.229,2990,5.353,1994,5.351,2294,5.772,2524,5.97,1665,6.503,1550,6.734,2015,7.082,836,2.72,4.09,5.79,-3.0973,1.0731,0.4292,0.0225,2.0238,0.2865,4.5934,-0.2101,6.0434,3.8324,2.3714,-0.0374,7.8677,3.4304,8.928,3.5522,5.1678,renting
15001,4.351,450,4.46,379,4.275,624,4.569,501,4.72,528,4.935,526,4.977,526,5.009,676,5.013,565,5.131,671,4.885,411,5.04,380,5.224,499,5.257,1144,5.646,1500,6.012,1738,6.259,1328,6.444,644,2.39,2.6,4.32,2.5052,-4.148,6.8772,3.3049,4.5551,0.8511,0.643,0.0799,2.3539,-4.7944,3.173,3.6508,0.6317,7.3997,6.4825,4.1084,2.9557,renting
15002,4.47,5275,4.419,5287,4.53,6773,4.632,7172,4.748,8578,4.803,7112,5.138,8339,5.02,7416,5.179,3964,5.323,3550,5.628,1470,5.699,1574,5.844,1476,6.088,3589,6.29,5672,6.589,5934,6.87,6910,7.117,3107,2.8,3.56,4.02,-1.1409,2.5119,2.2517,2.5043,1.1584,6.9748,-2.2966,3.1673,2.7805,5.7299,1.2615,2.5443,4.1752,3.318,4.7536,4.2647,3.5953,renting
15003,4.192,30536,4.243,19252,4.57,9707,4.698,6847,4.672,8630,4.789,9509,4.81,11107,4.884,13285,5.095,11982,5.086,28893,5.527,6227,5.639,7790,5.619,10137,5.708,9644,5.953,7710,6.336,9144,6.492,8923,6.822,3692,2.94,3.43,3.97,1.2166,7.7068,2.8009,-0.5534,2.5043,0.4385,1.5385,4.3202,-0.1766,8.6709,2.0264,-0.3547,1.5839,4.2922,6.4337,2.4621,5.0832,renting
15081,4.013,206,3.911,199,3.966,212,3.932,194,4.092,250,4.062,286,4.252,339,5.016,225,4.326,156,4.487,194,4.706,283,5.412,303,4.704,325,4.88,374,5.155,326,5.66,345,5.667,372,5.474,172,2.16,1.27,3.18,-2.5417,1.4063,-0.8573,4.0692,-0.7331,4.6775,17.968,-13.756,3.7217,4.8808,15.0021,-13.082,3.7415,5.6352,9.7963,0.1237,-3.4057,renting
15082,4.291,439,4.347,372,4.376,388,4.456,568,4.43,551,4.419,578,4.567,646,4.737,743,4.819,643,4.761,611,4.781,723,4.862,649,5.081,712,5.173,1098,5.431,686,5.907,869,6.087,730,6.212,297,2.23,2.78,4.13,1.3051,0.6671,1.8282,-0.5835,-0.2483,3.3492,3.7224,1.7311,-1.2036,0.4201,1.6942,4.5043,1.8107,4.9874,8.7645,3.0472,2.0536,renting
15083,4.116,464,4.071,451,4.136,668,4.119,651,4.234,726,4.419,540,4.538,562,4.53,670,4.679,587,4.694,703,4.74,907,5.045,682,5.026,733,5.035,883,5.339,768,5.696,726,5.893,940,5.983,466,2.25,2.85,3.58,-1.0933,1.5967,-0.411,2.7919,4.3694,2.6929,-0.1763,3.2892,0.3206,0.98,6.4346,-0.3766,0.1791,6.0377,6.6866,3.4586,1.5272,renting
15084,4.252,973,4.357,966,4.308,830,4.304,809,4.27,1092,4.389,915,4.397,1280,4.502,1171,4.528,926,4.701,944,4.796,1040,4.761,1136,4.904,1312,5.019,1200,5.069,1125,5.322,1176,5.579,1382,5.672,661,1.73,2.35,2.97,2.4694,-1.1246,-0.0929,-0.79,2.7869,0.1823,2.388,0.5775,3.8207,2.0208,-0.7298,3.0036,2.345,0.9962,4.9911,4.829,1.667,renting
15085,3.837,2079,4.205,1301,4.283,1106,4.32,1083,4.419,1197,4.578,1706,4.623,2069,4.674,1733,4.698,1416,4.832,1256,4.835,1538,4.882,1433,5.031,1493,5.11,1564,5.368,1304,5.648,1397,6.07,1664,6.091,783,2.79,2.71,3.93,9.5908,1.8549,0.8639,2.2917,3.5981,0.983,1.1032,0.5135,2.8523,0.0621,0.9721,3.052,1.5703,5.0489,5.2161,7.4717,0.346,renting
15086,4.382,273,4.208,218,4.114,234,4.169,234,4.193,224,4.154,396,4.264,573,4.472,471,4.61,503,4.733,294,4.847,352,5.169,360,5.567,821,5.755,945,5.979,1000,6.078,761,6.142,1028,6.504,398,2.39,3.84,3.17,-3.9708,-2.2338,1.3369,0.5757,-0.9301,2.6481,4.878,3.0859,2.6681,2.4086,6.6433,7.6997,3.377,3.8923,1.6558,1.053,5.8938,renting
