kid2019,pindex2008,NOBS2008,pindex2009,NOBS2009,pindex2010,NOBS2010,pindex2011,NOBS2011,pindex2012,NOBS2012,pindex2013,NOBS2013,pindex2014,NOBS2014,pindex2015,NOBS2015,pindex2016,NOBS2016,pindex2017,NOBS2017,pindex2018,NOBS2018,pindex2019,NOBS2019,pindex2020,NOBS2020,pindex2021,NOBS2021,pindex2022,NOBS2022,pindex2023,NOBS2023,pindex2024,NOBS2024,pindex2025,NOBS2025,avg_return_all_time,avg_return_10yr,avg_return_5yr,return_2009,return_2010,return_2011,return_2012,return_2013,return_2014,return_2015,return_2016,return_2017,return_2018,return_2019,return_2020,return_2021,return_2022,return_2023,return_2024,return_2025,dataset_type
09172,1419.145,559,1350.801,597,1439.251,561,1475.148,504,1609.789,379,1656.848,583,1770.824,673,1885.645,535,2015.597,443,2162.75,414,2265.212,530,2369.392,339,2771.189,404,2912.576,350,3130.25,303,3769.839,648,3670.724,647,3441.942,286,5.55,6.46,4.83,-4.8159,6.548,2.4941,9.1273,2.9233,6.8791,6.484,6.8916,7.3007,4.7376,4.5991,16.9578,5.102,7.4736,20.4325,-2.6292,-6.2326,apt_purchase
09173,1587.298,834,1636.256,1013,1595.214,666,1690.24,777,1716.841,493,1876.478,637,2019.885,497,2226.999,469,2447.547,314,2673.513,470,2848.733,366,3114.047,273,3511.483,229,4193.153,212,4363.789,217,4021.286,459,4018.655,465,3941.371,236,5.69,6.14,2.73,3.0844,-2.5083,5.9569,1.5738,9.2983,7.6423,10.2538,9.9034,9.2323,6.5539,9.3134,12.7627,19.4126,4.0694,-7.8488,-0.0654,-1.9231,apt_purchase
09174,1678.542,1186,1644.891,1004,1704.033,1048,1757.489,1369,1806.715,1584,2068.013,1082,2264.327,680,2465.977,479,2893.396,388,3179.664,509,3512.385,576,3867.214,452,4170.715,551,4826.365,436,4969.064,360,4400.621,864,4252.714,899,4236.061,428,5.85,5.91,0.7,-2.0048,3.5955,3.137,2.8009,14.4626,9.4929,8.9055,17.3326,9.8938,10.464,10.1022,7.8481,15.7203,2.9567,-11.4396,-3.361,-0.3916,apt_purchase
09175,1601.062,1362,1556.512,1139,1599.119,1284,1706.019,1994,1848.837,916,2011.43,740,2236.295,660,2560.543,662,2852.606,560,3056.974,459,3471.476,557,3698.673,552,3813.821,392,4584.544,281,4784.378,351,4476.709,704,4180.416,821,4145.684,417,6.0,5.25,2.14,-2.7825,2.7373,6.6849,8.3714,8.7943,11.1794,14.4993,11.4063,7.1643,13.5592,6.5447,3.1132,20.2087,4.3589,-6.4307,-6.6185,-0.8308,apt_purchase
09176,1244.25,228,1186.419,154,1280.04,212,1196.028,233,1293.432,207,1629.853,232,1545.635,425,1693.468,172,2095.988,133,2358.151,275,2379.804,313,2444.13,227,2458.483,223,2578.136,201,3124.502,166,2938.261,281,2846.046,256,2928.188,138,5.62,6.03,3.97,-4.6479,7.8911,-6.5632,8.144,26.0099,-5.1672,9.5645,23.769,12.5078,0.9182,2.703,0.5872,4.8669,21.1923,-5.9607,-3.1384,2.8862,apt_purchase
09177,1504.295,960,1647.851,1153,1511.26,554,1598.873,710,1660.351,515,1819.233,464,1874.715,427,2014.304,348,2413.242,186,2640.141,259,3036.069,267,3391.0,191,3398.176,213,3848.176,253,4021.399,258,3643.141,490,3517.134,599,3478.023,204,5.34,5.99,0.75,9.5431,-8.289,5.7973,3.8451,9.5692,3.0497,7.4459,19.8053,9.4022,14.9965,11.6905,0.2116,13.2424,4.5014,-9.4061,-3.4587,-1.112,apt_purchase
09178,1522.07,945,1527.146,906,1602.333,995,1691.167,1066,1744.724,773,1905.303,712,2076.466,861,2293.309,563,2558.796,468,3139.547,627,3212.222,458,3291.043,472,3562.421,616,4360.819,771,4688.318,452,4153.185,864,3969.298,931,4050.799,409,6.24,6.34,3.23,0.3335,4.9234,5.544,3.1669,9.2037,8.9835,10.4429,11.5766,22.6963,2.3148,2.4538,8.246,22.4117,7.51,-11.4142,-4.4276,2.0533,apt_purchase
09179,1690.12,2400,1719.912,2396,1776.607,2029,1898.359,2271,2099.371,1824,2277.022,1787,2432.227,1708,2554.347,2235,3009.535,838,3296.424,915,3546.67,1107,3817.652,785,4171.822,784,4688.896,723,4834.118,888,4403.386,1491,4340.336,1602,4304.579,653,5.82,5.62,0.87,1.7627,3.2964,6.8531,10.5887,8.4621,6.8161,5.0209,17.8201,9.5327,7.5914,7.6405,9.2772,12.3944,3.0971,-8.9103,-1.4319,-0.8238,apt_purchase
09180,1776.929,909,1769.22,882,1889.3,748,1987.921,651,2028.745,565,2165.225,845,2082.697,1087,2425.618,985,2563.172,474,2846.393,353,3000.407,383,3373.154,237,4097.943,254,4602.788,188,5013.031,352,4851.652,626,4665.249,630,4638.024,238,6.04,6.96,2.72,-0.4338,6.7872,5.22,2.0536,6.7273,-3.8115,16.4652,5.6709,11.0496,5.4108,12.4232,21.487,12.3195,8.9129,-3.2192,-3.8421,-0.5836,apt_purchase
09181,1322.814,596,1326.313,547,1304.658,390,1520.033,484,1497.342,326,1667.798,354,1792.787,340,1826.921,310,2087.93,237,2353.004,251,2748.414,291,2696.115,217,3096.944,277,3682.094,206,3879.639,263,3518.913,355,3380.198,406,3456.834,135,6.15,7.0,2.66,0.2645,-1.6327,16.5082,-1.4928,11.3839,7.4943,1.904,14.2868,12.6955,16.8045,-1.9029,14.8669,18.8944,5.365,-9.2979,-3.942,2.2672,apt_purchase
09182,1847.813,1187,1676.776,739,2263.017,719,1958.993,643,2207.092,554,2527.886,735,3018.178,747,3262.99,631,3228.21,606,3421.457,593,3727.216,427,4340.303,434,4646.268,372,5423.275,340,5824.19,290,5583.772,484,5670.241,598,5477.747,267,7.2,5.55,3.63,-9.2562,34.9624,-13.4345,12.6646,14.5347,19.3953,8.1113,-1.0659,5.9862,8.9365,16.4489,7.0494,16.7232,7.3925,-4.1279,1.5486,-3.3948,apt_purchase
09183,911.31,457,853.133,547,1047.161,572,1067.41,564,1078.262,372,1102.925,513,1113.889,593,1219.78,435,1451.282,397,1566.422,268,1778.935,317,1902.284,305,2200.765,353,2546.571,245,2829.981,270,2676.117,499,2552.078,500,2465.673,206,6.39,7.65,2.68,-6.3839,22.743,1.9337,1.0167,2.2873,0.9941,9.5064,18.979,7.9337,13.5668,6.9339,15.6907,15.713,11.1291,-5.4369,-4.635,-3.3857,apt_purchase
09184,1926.146,5101,1891.533,4346,1960.125,3870,2161.407,2910,2343.952,2549,2507.452,2568,2808.164,2353,3037.086,2149,3460.43,1343,3792.854,1386,4111.672,1540,4324.883,1331,4760.831,1370,5300.767,1275,5677.499,1395,5038.727,2552,4889.953,2577,4902.251,1231,5.85,5.17,0.9,-1.797,3.6263,10.2688,8.4457,6.9754,11.9927,8.152,13.9392,9.6064,8.4058,5.1855,10.08,11.3412,7.1071,-11.2509,-2.9526,0.2515,apt_purchase
09185,1057.459,249,1001.632,213,1007.269,238,1069.669,365,1143.116,236,1242.31,292,1439.223,530,1578.447,268,1651.79,165,1943.139,168,1959.178,296,2170.035,242,2363.315,258,2772.705,244,3067.197,254,2831.88,391,2741.741,277,2882.759,158,6.33,6.5,4.45,-5.2794,0.5628,6.195,6.8663,8.6775,15.8506,9.6736,4.6465,17.6384,0.8254,10.7625,8.9068,17.3227,10.6211,-7.6721,-3.183,5.1434,apt_purchase
09186,1274.884,409,1251.985,389,1247.335,320,1367.666,352,1582.758,400,1706.942,554,1631.135,589,1687.429,361,1994.126,315,2041.569,561,2441.878,320,2617.243,327,2636.687,280,2822.626,242,3335.676,176,3124.469,348,2998.661,454,2938.832,173,5.35,6.1,2.57,-1.7962,-0.3714,9.647,15.7269,7.8461,-4.4411,3.4512,18.1754,2.3791,19.6079,7.1816,0.7429,7.052,18.1763,-6.3318,-4.0265,-1.9952,apt_purchase
09187,1420.777,1502,1413.374,1445,1385.292,1135,1488.947,1184,1546.827,1065,1617.714,1049,1741.37,1098,1938.533,867,2167.736,646,2432.051,724,2705.861,901,2722.083,573,3022.167,519,3605.445,457,4124.501,564,3677.147,1094,3436.066,1279,3585.412,477,5.88,6.75,4.13,-0.5211,-1.9869,7.4825,3.8873,4.5827,7.6439,11.3223,11.8235,12.1931,11.2584,0.5995,11.0241,19.3,14.3964,-10.8463,-6.5562,4.3464,apt_purchase
09188,2033.636,1411,1939.02,1299,2122.563,1115,2133.051,1165,2522.485,657,2492.533,769,2704.749,878,2981.923,619,3264.466,428,3684.542,401,3763.967,424,4144.382,381,4513.778,331,5245.993,264,5591.471,318,5266.123,516,4818.692,692,4906.042,302,5.59,5.38,2.06,-4.6526,9.4658,0.4941,18.2571,-1.1874,8.5141,10.2477,9.4752,12.8681,2.1556,10.1068,8.9132,16.2218,6.5856,-5.8186,-8.4964,1.8127,apt_purchase
09189,1312.269,1075,1280.059,977,1296.816,775,1330.179,827,1421.779,791,1459.867,883,1557.644,1120,1653.571,836,1785.226,498,1974.906,627,2104.368,585,2432.63,418,2750.491,400,2989.257,363,3374.074,364,3285.09,632,3226.035,795,3151.505,340,5.44,6.86,2.96,-2.4545,1.3091,2.5727,6.8863,2.6789,6.6977,6.1585,7.9619,10.625,6.5553,15.5991,13.0666,8.6809,12.8733,-2.6373,-1.7977,-2.3103,apt_purchase
09190,1426.603,703,1420.178,584,1335.714,561,1419.344,508,1449.086,414,1433.365,520,1583.915,447,1758.828,327,2304.815,219,2423.036,202,2450.213,192,2840.62,175,3035.763,196,3291.677,188,3960.841,186,3464.431,464,3348.964,382,3531.134,162,5.93,7.84,3.67,-0.4504,-5.9474,6.2611,2.0955,-1.0849,10.5033,11.0431,31.0427,5.1293,1.1216,15.9336,6.8697,8.43,20.329,-12.5329,-3.3329,5.4396,apt_purchase
09261,1261.429,581,1257.097,495,1329.4,618,1392.948,671,1507.433,579,1712.851,755,1757.123,594,1908.4,389,2262.063,357,2548.249,464,2695.514,456,2794.305,373,3042.822,287,3446.898,238,3734.956,221,3640.204,484,3379.096,420,3397.389,180,6.19,6.2,2.49,-0.3434,5.7516,4.7802,8.2189,13.627,2.5847,8.6094,18.5319,12.6515,5.7791,3.665,8.8937,13.2796,8.357,-2.5369,-7.1729,0.5414,apt_purchase
09262,956.985,398,859.848,321,888.129,299,968.689,326,1033.407,474,1125.142,331,1241.192,569,1367.234,389,1544.442,304,1596.149,338,1813.046,276,2107.109,266,2295.89,321,2564.12,270,2814.073,180,2542.501,316,2467.034,374,2422.23,169,5.9,6.21,1.4,-10.1503,3.2891,9.0708,6.681,8.8769,10.3143,10.1549,12.9611,3.3479,13.5888,16.2193,8.9592,11.6831,9.7481,-9.6505,-2.9682,-1.8161,apt_purchase
09263,933.434,267,962.084,237,1011.337,235,1058.609,235,1045.915,146,1114.172,300,1528.952,674,1791.62,1022,1647.126,246,1824.357,236,2263.654,252,2124.384,196,2161.365,106,2629.616,83,2869.961,155,2623.816,123,2389.685,205,2548.559,129,6.76,4.23,3.99,3.0693,5.1194,4.6742,-1.1991,6.5261,37.2276,17.1796,-8.065,10.76,24.0796,-6.1524,1.7408,21.6646,9.1399,-8.5766,-8.9233,6.6483,apt_purchase
09271,1042.212,284,969.268,488,977.108,418,955.947,485,1007.653,341,1133.743,363,1172.017,419,1278.924,273,1350.494,161,1317.127,332,1770.387,386,1972.673,217,1909.395,202,2373.998,123,2210.721,160,2330.715,292,2299.19,382,2169.432,126,4.92,6.16,3.18,-6.999,0.8089,-2.1657,5.4089,12.5132,3.3759,9.1216,5.5961,-2.4707,34.4128,11.4261,-3.2077,24.3325,-6.8777,5.4278,-1.3526,-5.6436,apt_purchase
09272,570.699,122,554.043,168,574.351,154,637.867,203,530.588,186,540.972,284,573.201,273,574.783,271,586.594,210,679.876,238,884.526,204,930.649,128,944.655,139,1221.999,143,1206.686,123,1133.502,160,1223.888,241,1699.621,86,7.46,12.37,13.78,-2.9185,3.6654,11.0587,-16.8184,1.9571,5.9576,0.276,2.0549,15.9023,30.1011,5.2144,1.505,29.3593,-1.2531,-6.0649,7.974,38.8706,apt_purchase
09273,1044.848,371,1023.602,311,1001.506,279,1064.861,395,1025.667,338,1209.898,420,1233.096,724,1402.833,343,1701.524,425,1876.56,397,1754.83,302,2009.29,392,2083.327,255,2294.309,159,2655.854,158,2418.812,243,2428.479,314,2440.472,194,5.48,6.11,3.57,-2.0334,-2.1587,6.326,-3.6807,17.9621,1.9174,13.7651,21.292,10.287,-6.4869,14.5005,3.6847,10.1272,15.7583,-8.9253,0.3997,0.4938,apt_purchase
09274,1225.736,250,1144.424,246,1164.685,251,1212.365,285,1238.442,392,1370.147,296,1475.915,321,1587.734,258,1619.323,216,1645.592,262,1943.398,298,2162.882,163,2515.083,192,2749.785,182,3158.935,143,2762.193,238,2760.103,283,2883.171,139,5.45,6.53,3.21,-6.6337,1.7704,4.0938,2.1509,10.6347,7.7195,7.5762,1.9896,1.6222,18.0972,11.2938,16.2839,9.3318,14.8793,-12.5594,-0.0757,4.4588,apt_purchase
09275,1014.884,670,1053.1,1033,1028.698,905,1165.089,1145,1308.55,1394,1287.099,1428,1067.523,1130,1088.658,1536,1141.291,918,1127.177,787,1288.501,677,1450.148,641,1633.695,530,1905.646,619,2004.126,544,1887.96,778,1786.618,830,1815.656,390,3.86,5.54,2.46,3.7656,-2.3172,13.2586,12.3133,-1.6393,-17.0598,1.9798,4.8347,-1.2367,14.3122,12.5454,12.6571,16.6464,5.1678,-5.7963,-5.3678,1.6253,apt_purchase
09276,678.574,175,590.073,295,621.735,296,689.394,324,747.325,198,741.49,222,733.136,446,719.958,416,769.647,180,805.93,145,923.004,148,991.866,146,665.714,124,852.779,91,1533.185,91,1368.662,171,1559.105,191,1637.599,55,7.34,11.68,23.22,-13.0422,5.3658,10.8823,8.4032,-0.7808,-1.1267,-1.7975,6.9017,4.7142,14.5266,7.4606,-32.8827,28.0999,79.7869,-10.7308,13.9145,5.0346,apt_purchase
09277,902.539,247,915.993,259,900.056,237,940.315,223,919.349,167,1015.37,236,1003.228,241,1100.508,311,1193.881,198,1311.935,235,1450.008,230,1536.519,249,1817.094,192,1906.035,163,2290.318,201,2038.813,210,1938.732,307,1992.821,112,5.06,6.51,2.39,1.4907,-1.7399,4.4729,-2.2297,10.4445,-1.1958,9.6967,8.4845,9.8883,10.5244,5.9662,18.2604,4.8947,20.1614,-10.9812,-4.9088,2.7899,apt_purchase
09279,929.127,107,757.305,111,810.065,97,851.62,113,978.65,166,1011.631,176,1073.387,194,1119.919,105,1517.874,86,1515.645,154,1701.417,126,1849.889,112,1756.964,55,2194.814,115,2640.336,104,2465.898,232,2548.244,182,2421.813,67,6.51,8.83,7.4,-18.4928,6.9668,5.1298,14.9163,3.3701,6.1046,4.3351,35.5343,-0.1469,12.257,8.7264,-5.0233,24.9208,20.2988,-6.6067,3.3394,-4.9615,apt_purchase
09362,1490.364,1526,1527.373,1424,1565.243,932,1751.384,1011,1929.339,822,1926.499,1277,2274.46,1860,2338.432,2243,2674.531,1407,3040.055,1847,3016.237,1627,3141.265,778,3385.386,675,3557.674,578,3934.914,630,3754.757,917,3588.031,937,3685.83,435,5.67,4.86,1.88,2.4832,2.4794,11.8921,10.1608,-0.1472,18.0618,2.8126,14.3728,13.6668,-0.7835,4.1452,7.7714,5.0892,10.6036,-4.5784,-4.4404,2.7257,apt_purchase
09371,823.597,129,817.224,78,617.582,59,739.235,175,771.175,150,780.768,146,831.521,393,830.676,178,830.619,94,1017.918,75,1027.476,93,1433.358,55,1584.537,73,1760.554,53,1385.726,56,1667.629,109,1655.69,212,1761.019,62,5.64,8.93,3.16,-0.7738,-24.4293,19.6983,4.3207,1.2439,6.5004,-0.1016,-0.0069,22.5493,0.939,39.5028,10.5472,11.1084,-21.2903,20.3433,-0.7159,6.3616,apt_purchase
09372,733.665,126,634.883,302,627.704,169,676.563,154,704.157,107,779.78,254,749.343,312,761.975,331,911.509,199,1251.519,315,1312.302,302,1259.522,132,1391.249,175,1473.268,152,1710.97,84,1630.862,95,1624.106,152,1531.279,62,5.01,7.94,2.24,-13.4642,-1.1308,7.7838,4.0786,10.7395,-3.9033,1.6857,19.6245,37.3019,4.8567,-4.0219,10.4585,5.8954,16.1343,-4.682,-0.4143,-5.7156,apt_purchase
09373,1104.702,335,1030.545,327,1091.645,335,1162.606,358,1151.699,375,1452.102,348,1422.322,419,1491.863,400,1550.2,253,1840.65,254,1931.122,335,2061.455,284,2044.598,225,2163.181,118,2443.624,102,2281.269,219,2341.658,179,2624.062,73,5.53,6.03,5.37,-6.7129,5.9289,6.5004,-0.9382,26.0835,-2.0508,4.8893,3.9103,18.7363,4.9152,6.7491,-0.8177,5.7998,12.9644,-6.644,2.6472,12.06,apt_purchase
09375,1152.911,644,1048.425,602,1086.713,471,1256.801,624,1314.982,564,1416.903,467,1636.545,646,1813.259,777,2110.252,705,2053.617,887,2120.925,972,2126.825,269,2411.861,319,2663.618,323,2992.112,496,2822.872,783,2717.425,525,2686.096,217,5.4,4.29,2.45,-9.0628,3.652,15.6516,4.6293,7.7508,15.5016,10.798,16.379,-2.6838,3.2775,0.2782,13.4019,10.4383,12.3326,-5.6562,-3.7355,-1.1529,apt_purchase
09376,826.397,164,817.154,162,771.724,137,811.197,178,833.502,139,980.893,203,1034.635,445,1118.923,337,1216.799,297,1357.085,434,1356.424,383,1562.646,315,1827.059,249,2024.345,237,2258.891,257,2200.839,281,2084.708,220,2208.155,98,6.19,7.28,4.09,-1.1185,-5.5595,5.1149,2.7496,17.6833,5.4789,8.1466,8.7473,11.5291,-0.0487,15.2034,16.9209,10.798,11.5863,-2.5699,-5.2767,5.9215,apt_purchase
09461,1147.974,402,1210.738,369,1349.152,442,1374.743,404,1479.627,289,1723.122,507,1714.291,680,1750.155,586,1832.276,326,1820.322,289,1923.337,251,2363.184,206,2675.65,152,2879.234,125,2983.146,157,3070.003,719,2999.876,296,2609.117,155,5.24,4.46,-0.24,5.4674,11.4322,1.8968,7.6294,16.4565,-0.5125,2.0921,4.6922,-0.6524,5.6592,22.869,13.2222,7.6088,3.609,2.9116,-2.2843,-13.0258,apt_purchase
09462,976.754,595,942.416,483,992.574,401,1143.445,353,1232.594,337,1416.904,525,1386.682,590,1480.247,393,1542.93,269,1642.975,263,1758.218,257,1966.548,228,2208.363,235,2395.004,207,2797.857,239,3069.369,417,2561.326,374,2608.777,141,6.27,6.22,4.06,-3.5155,5.3223,15.2,7.7965,14.953,-2.133,6.7474,4.2346,6.4841,7.0143,11.8489,12.2964,8.4516,16.8206,9.7043,-16.552,1.8526,apt_purchase
09463,850.61,152,845.894,131,839.23,170,932.267,138,1085.24,181,1055.943,176,1239.992,156,1370.696,272,1353.803,162,1528.807,151,1679.894,154,1732.295,105,1779.835,137,1418.895,140,2163.734,126,2131.247,148,1883.875,346,1920.8,132,5.88,4.85,4.21,-0.5544,-0.7878,11.086,16.4087,-2.6996,17.4298,10.5407,-1.2324,12.9268,9.8827,3.1193,2.7443,-20.2794,52.4943,-1.5014,-11.6069,1.9601,apt_purchase
09464,525.558,112,528.758,115,631.528,172,570.401,144,509.205,182,542.87,260,486.44,349,570.697,224,639.964,190,697.65,188,1021.269,283,919.332,154,1126.843,94,952.132,130,1004.525,92,1010.815,146,1432.486,134,1166.643,65,6.3,9.39,2.76,0.6089,19.4361,-9.6792,-10.7286,6.6113,-10.3948,17.3211,12.1373,9.0139,46.387,-9.9814,22.5719,-15.5045,5.5027,0.6262,41.7159,-18.5582,apt_purchase
09471,998.133,172,959.087,271,964.196,229,960.73,327,1023.258,316,1486.242,713,1155.851,355,1234.308,240,1139.414,247,1426.647,199,1719.813,172,1711.157,82,1986.973,91,2382.655,304,2343.185,274,2044.72,344,2261.626,147,2304.182,76,6.13,7.17,3.6,-3.9119,0.5327,-0.3595,6.5084,45.2461,-22.23,6.7878,-7.688,25.2088,20.5493,-0.5033,16.1187,19.9138,-1.6566,-12.7376,10.6081,1.8817,apt_purchase
09472,798.986,197,650.512,245,725.237,235,674.412,290,643.457,196,790.439,262,777.517,434,903.726,332,957.037,228,907.844,171,1314.924,129,1299.01,117,1209.417,128,1394.098,116,1810.004,69,1624.562,115,1768.985,282,1678.379,114,5.58,7.61,7.73,-18.5828,11.4871,-7.0081,-4.5899,22.8426,-1.6348,16.2323,5.899,-5.1401,44.8403,-1.2103,-6.897,15.2703,29.8333,-10.2454,8.89,-5.1219,apt_purchase
09473,879.42,107,781.196,167,811.2,100,754.835,130,869.4,119,841.978,212,780.922,226,969.337,201,903.741,140,1058.356,121,1206.832,126,1289.681,80,1156.793,89,1305.541,110,1614.638,57,1566.655,98,1449.767,105,1376.122,61,3.33,4.2,4.2,-11.1692,3.8408,-6.9483,15.1775,-3.1541,-7.2515,24.1272,-6.7671,17.1083,14.0289,6.865,-10.3039,12.8587,23.6758,-2.9717,-7.461,-5.0798,apt_purchase
09474,1090.125,253,947.717,324,1101.116,269,1117.91,246,1340.357,221,1285.54,277,1287.606,358,1476.24,322,1736.977,307,1845.131,376,1970.23,294,2079.849,181,2363.616,181,2415.587,183,2144.689,113,2525.854,183,2500.04,195,2655.652,83,5.83,6.38,2.79,-13.0635,16.1862,1.5252,19.8985,-4.0897,0.1607,14.65,17.6622,6.2266,6.78,5.5638,13.6436,2.1988,-11.2146,17.7725,-1.022,6.2244,apt_purchase
09562,1344.369,539,1391.52,600,1473.79,631,1578.629,546,1680.719,391,1817.274,536,2121.324,1271,2300.792,1322,2253.282,602,2329.508,517,2654.584,583,2727.5,572,3007.265,336,3469.468,298,3619.573,261,3355.774,515,3365.608,430,3301.68,206,5.61,3.91,2.16,3.5073,5.9122,7.1136,6.467,8.1248,16.7311,8.4602,-2.0649,3.3829,13.9547,2.7468,10.2572,15.3695,4.3265,-7.2881,0.293,-1.8994,apt_purchase
09563,1030.973,1433,1024.39,1750,1129.487,2071,1148.537,1668,1252.107,1329,1459.833,2338,1593.521,3980,1784.757,6233,1753.605,1691,1925.688,1220,2169.862,920,2291.8,726,2529.791,997,2845.234,624,3091.871,755,2862.971,889,2699.954,687,2595.894,404,5.82,4.09,0.84,-0.6385,10.2595,1.6866,9.0176,16.5901,9.1578,12.0008,-1.7454,9.8131,12.6798,5.6196,10.3845,12.4691,8.6684,-7.4033,-5.694,-3.8541,apt_purchase
09564,1104.254,5500,1048.969,6048,1069.971,4425,1142.996,4984,1291.58,4085,1428.828,5143,1579.124,7967,1977.038,10582,1917.702,5047,2094.549,3320,2308.651,2793,2519.915,2173,2797.207,2233,3031.139,2038,3406.962,2519,3107.18,3598,2978.91,3797,2927.021,1575,6.23,4.27,1.22,-5.0065,2.0022,6.825,12.9995,10.6264,10.5188,25.1984,-3.0013,9.2218,10.2219,9.151,11.004,8.3631,12.3987,-8.7991,-4.1282,-1.7419,apt_purchase
09565,1022.373,532,1030.102,470,1085.163,308,1129.691,387,1201.368,235,1421.211,323,1446.019,405,1569.155,341,1809.957,316,1773.407,184,1984.405,163,2107.891,110,2231.649,75,2548.196,64,2789.164,85,2436.061,123,2654.992,234,2484.3,88,5.65,5.09,2.71,0.756,5.3452,4.1033,6.3448,18.2994,1.7456,8.5155,15.346,-2.0194,11.8979,6.2228,5.8712,14.1844,9.4564,-12.6598,8.9871,-6.4291,apt_purchase
09571,947.753,139,835.201,155,972.164,254,950.268,431,899.655,469,1056.877,304,1145.274,252,1276.429,279,1219.014,92,1166.004,115,1365.877,137,1510.379,66,1615.017,61,2152.886,130,2189.609,115,2092.279,139,2181.717,134,1843.539,116,4.67,4.51,3.87,-11.8757,16.3988,-2.2523,-5.3262,17.4758,8.364,11.4518,-4.4981,-4.3486,17.1417,10.5794,6.9279,33.3042,1.7058,-4.4451,4.2747,-15.5005,apt_purchase
09572,1195.694,401,1186.02,569,1138.414,427,1324.793,484,1383.093,445,1447.534,483,1592.141,811,1633.761,727,1656.73,322,1912.866,293,1962.212,444,2378.51,251,2400.111,303,2652.199,289,2893.685,254,2613.484,461,2654.354,375,2649.535,179,5.06,5.29,2.26,-0.8091,-4.0139,16.3718,4.4007,4.6592,9.9899,2.6141,1.4059,15.4603,2.5797,21.2158,0.9082,10.5032,9.1051,-9.6832,1.5638,-0.1816,apt_purchase
09573,1106.122,589,1088.118,518,1127.655,412,1250.573,563,1264.53,552,1412.943,625,1487.275,721,1542.359,456,1641.096,320,1782.855,312,2008.07,314,2215.033,320,2394.466,374,3055.594,362,2984.501,255,2832.361,418,2652.898,404,2571.948,252,5.39,5.69,2.16,-1.6277,3.6335,10.9003,1.116,11.7366,5.2608,3.7037,6.4017,8.6381,12.6323,10.3066,8.1007,27.6107,-2.3267,-5.0977,-6.3362,-3.0514,apt_purchase
09574,1134.272,791,1075.061,886,1085.281,675,1130.046,785,1177.809,747,1300.006,821,1356.019,773,1524.967,810,1662.036,967,1770.513,833,1859.322,751,1974.304,518,2191.98,379,2571.74,320,2680.887,281,2577.317,373,2512.272,462,2537.233,285,5.01,5.39,3.24,-5.2202,0.9506,4.1247,4.2266,10.3749,4.3087,12.4591,8.9883,6.5268,5.016,6.1841,11.0255,17.325,4.2441,-3.8633,-2.5237,0.9936,apt_purchase
09575,910.502,138,926.227,136,1028.158,185,1079.987,197,1048.708,165,1092.694,151,1107.199,93,1056.74,114,1110.674,104,782.484,93,1320.697,84,1639.395,107,1808.406,73,1976.65,108,2028.11,55,1820.227,92,1839.175,115,2001.956,63,6.25,9.03,2.31,1.7271,11.005,5.041,-2.8962,4.1943,1.3275,-4.5574,5.1038,-29.5487,68.7826,24.131,10.3094,9.3034,2.6034,-10.2501,1.041,8.8508,apt_purchase
09576,1054.52,529,1038.248,522,1054.18,417,999.293,524,1008.748,614,1158.417,374,1227.775,471,1309.27,363,1623.422,189,1662.605,213,1745.293,160,1676.305,130,1935.178,265,1965.791,174,2308.528,110,2304.194,166,2285.871,239,2371.791,168,5.17,6.47,4.36,-1.5431,1.5345,-5.2066,0.9462,14.8371,5.9873,6.6376,23.9944,2.4136,4.9734,-3.9528,15.4431,1.5819,17.4351,-0.1877,-0.7952,3.7587,apt_purchase
09661,1235.715,660,1264.128,500,1271.217,406,1375.712,376,1394.22,418,1516.0,469,1601.696,552,1686.852,450,1818.662,402,1901.724,377,1975.021,435,2221.111,306,2478.198,224,2717.138,225,3031.989,214,2866.676,407,2842.476,403,2912.498,123,5.28,5.77,3.48,2.2993,0.5608,8.2201,1.3453,8.7346,5.6528,5.3166,7.814,4.5672,3.8542,12.4601,11.5747,9.6417,11.5876,-5.4523,-0.8442,2.4634,apt_purchase
09662,804.709,360,823.891,356,884.201,246,938.457,180,996.508,143,905.961,203,1026.749,108,1115.971,69,1154.856,87,1316.278,128,1437.049,125,1717.482,95,1728.246,174,2189.72,62,2396.408,64,2112.991,131,2049.082,114,2021.328,66,5.98,6.67,3.99,2.3837,7.3201,6.1362,6.1858,-9.0864,13.3326,8.6898,3.4844,13.9777,9.1752,19.5145,0.6267,26.7019,9.439,-11.8267,-3.0246,-1.3545,apt_purchase
09663,1220.721,1012,1154.163,844,1247.269,692,1418.057,742,1445.573,569,1550.202,472,1721.56,531,1702.017,484,2004.869,341,2239.617,267,2449.136,269,2426.351,217,2736.788,190,3070.643,247,3271.871,275,3067.285,488,2983.847,590,3108.613,206,5.89,6.47,2.79,-5.4524,8.067,13.693,1.9404,7.2379,11.0539,-1.1352,17.7937,11.7089,9.3551,-0.9303,12.7944,12.1988,6.5533,-6.2529,-2.7203,4.1814,apt_purchase
