kid2019,pindex2008,NOBS2008,pindex2009,NOBS2009,pindex2010,NOBS2010,pindex2011,NOBS2011,pindex2012,NOBS2012,pindex2013,NOBS2013,pindex2014,NOBS2014,pindex2015,NOBS2015,pindex2016,NOBS2016,pindex2017,NOBS2017,pindex2018,NOBS2018,pindex2019,NOBS2019,pindex2020,NOBS2020,pindex2021,NOBS2021,pindex2022,NOBS2022,pindex2023,NOBS2023,pindex2024,NOBS2024,pindex2025,NOBS2025,avg_return_all_time,avg_return_10yr,avg_return_5yr,return_2009,return_2010,return_2011,return_2012,return_2013,return_2014,return_2015,return_2016,return_2017,return_2018,return_2019,return_2020,return_2021,return_2022,return_2023,return_2024,return_2025,dataset_type
09573,1270.433,1941,1272.078,1362,1190.87,1013,1238.792,879,1369.765,775,1393.346,719,1476.877,642,1581.34,751,1777.327,413,1823.848,628,1918.559,606,2298.5,224,2526.329,312,2655.561,303,3458.144,365,2936.309,792,2722.705,1489,2756.806,564,5.13,6.41,2.85,0.1295,-6.3839,4.0241,10.5726,1.7215,5.995,7.0732,12.3937,2.6175,5.1929,19.8035,9.9121,5.1154,30.2227,-15.09,-7.2746,1.2525,house_purchase
09574,1147.962,2259,1183.007,1720,1203.197,1269,1164.068,1241,1231.969,1056,1188.145,1760,1143.228,1611,1434.983,1235,1555.215,893,1647.407,887,1710.164,1148,1716.685,556,2025.697,522,2224.495,497,2629.571,592,2468.929,1300,2427.596,1678,2773.565,858,5.68,7.1,6.9,3.0528,1.7067,-3.2521,5.8331,-3.5572,-3.7804,25.5203,8.3786,5.9279,3.8094,0.3813,18.0005,9.8138,18.2098,-6.1091,-1.6741,14.2515,house_purchase
09575,889.025,1145,903.311,1063,806.394,1002,804.985,1082,885.458,1084,722.641,801,757.46,837,839.861,1014,941.115,535,1026.76,692,1184.781,546,873.94,776,1154.869,633,969.853,997,1415.848,371,1759.705,706,1785.445,766,2031.869,472,6.47,11.2,13.9,1.6069,-10.7291,-0.1747,9.9968,-18.3879,4.8183,10.8786,12.056,9.1004,15.3903,-26.2362,32.1451,-16.0205,45.9858,24.2863,1.4627,13.8018,house_purchase
09576,1107.842,1843,1137.121,1706,1082.616,1271,1062.966,1083,1182.526,958,1116.677,1231,1078.889,1207,1302.785,810,1427.347,518,1380.051,606,1556.239,591,1617.511,337,1849.945,231,2014.616,363,2409.459,364,2315.92,1061,2376.729,880,2362.621,454,4.89,6.4,5.33,2.6429,-4.7932,-1.815,11.2478,-5.5685,-3.384,20.7525,9.5612,-3.3136,12.7668,3.9372,14.3699,8.9014,19.5989,-3.8822,2.6257,-0.5936,house_purchase
09577,958.741,889,892.477,544,886.141,723,958.318,1060,916.021,975,834.864,825,876.44,754,964.612,678,905.623,640,989.685,498,1040.958,539,932.201,474,1185.909,309,1320.318,374,1606.25,281,1905.456,414,2064.818,545,1802.371,457,4.39,7.24,9.45,-6.9116,-0.7099,8.1451,-4.4137,-8.8597,4.98,10.0602,-6.1153,9.2822,5.1807,-10.4478,27.216,11.3338,21.6563,18.6276,8.3635,-12.7104,house_purchase
09661,1385.181,496,1377.468,444,1278.157,282,1408.318,205,1521.324,211,1535.698,410,1700.107,260,1704.997,238,2046.088,191,2034.008,246,2151.138,214,2414.162,121,2740.166,93,3294.24,144,3694.424,176,3377.324,368,3348.29,696,3071.798,236,5.17,6.56,2.93,-0.5568,-7.2097,10.1835,8.0242,0.9448,10.7058,0.2876,20.0054,-0.5904,5.7586,12.2272,13.5038,20.2205,12.148,-8.5832,-0.8597,-8.2577,house_purchase
09662,1111.94,194,1045.76,176,1044.887,125,989.691,93,1200.107,107,1098.113,73,1152.488,97,1406.514,52,1495.135,58,1623.373,62,1580.363,82,2525.088,56,1968.646,143,2007.082,75,2022.071,79,2418.477,221,2360.607,201,2604.055,88,6.39,8.02,6.04,-5.9518,-0.0835,-5.2825,21.2608,-8.4987,4.9517,22.0415,6.3008,8.577,-2.6494,59.779,-22.0365,1.9524,0.7468,19.604,-2.3928,10.3129,house_purchase
09663,1504.235,885,1383.852,446,1354.375,317,1392.334,235,1520.293,184,1528.771,170,1613.574,194,1686.57,135,1942.025,106,2186.88,128,2456.655,175,2228.216,92,2892.052,118,2787.82,159,3086.623,173,2791.553,372,3095.551,401,2820.224,200,4.27,6.01,-0.09,-8.0029,-2.1301,2.8027,9.1903,0.5577,5.5471,4.5239,15.1464,12.6082,12.3361,-9.2988,29.7923,-3.6041,10.7182,-9.5596,10.8899,-8.8943,house_purchase
09671,1218.789,2529,1146.231,2532,1162.457,1614,1120.195,1463,1087.895,1307,1130.307,1880,1219.99,1466,1246.931,1409,1403.549,1008,1457.222,1380,1511.773,1419,1724.787,1138,1969.646,718,2169.532,597,2425.485,580,2509.105,1350,2460.638,2131,2394.169,889,4.24,6.92,4.15,-5.9533,1.4156,-3.6356,-2.8834,3.8985,7.9344,2.2083,12.5603,3.8241,3.7435,14.0903,14.1965,10.1483,11.7976,3.4476,-1.9316,-2.7013,house_purchase
09672,768.833,546,704.791,915,711.642,556,643.697,628,722.777,595,827.987,731,848.322,752,859.736,437,771.023,396,837.515,733,953.877,499,1056.621,220,1069.902,473,1270.747,523,1334.371,558,1576.503,1625,1778.256,773,1777.356,212,5.45,7.89,10.93,-8.3298,0.9721,-9.5476,12.2853,14.5564,2.456,1.3455,-10.3186,8.6239,13.8937,10.7712,1.2569,18.7723,5.0068,18.1458,12.7975,-0.0506,house_purchase
09673,700.433,311,618.397,419,716.824,299,711.422,378,647.157,341,746.738,346,733.08,388,606.0,175,717.774,187,820.265,611,807.051,573,850.834,349,749.87,200,1101.835,433,1294.149,539,1545.14,1107,1831.983,715,1743.589,237,6.64,12.22,19.5,-11.7122,15.9165,-0.7536,-9.0333,15.3875,-1.829,-17.3351,18.4446,14.279,-1.6109,5.4251,-11.8665,46.9368,17.454,19.3943,18.5642,-4.825,house_purchase
09674,769.359,291,681.16,495,699.609,360,797.251,346,931.83,227,865.37,376,777.85,469,945.23,303,825.038,342,896.788,444,992.525,284,1045.457,147,1183.598,217,1223.947,277,1331.36,251,1726.436,655,1864.227,641,1774.434,280,5.68,7.02,9.0,-11.464,2.7085,13.9567,16.8804,-7.1322,-10.1136,21.5183,-12.7156,8.6966,10.6755,5.3331,13.2135,3.409,8.776,29.6746,7.9812,-4.8166,house_purchase
09675,1041.225,691,840.312,657,863.661,391,782.709,384,888.354,316,830.632,520,881.143,408,836.443,423,1125.709,371,1115.494,320,1085.539,387,1035.857,260,1063.225,373,1528.591,246,1865.125,511,2044.284,1106,1912.216,853,1886.259,363,4.63,9.66,13.51,-19.2958,2.7786,-9.3731,13.4974,-6.4976,6.081,-5.073,34.5829,-0.9074,-2.6854,-4.5767,2.6421,43.7693,22.016,9.6057,-6.4604,-1.3574,house_purchase
09676,1040.011,1397,911.176,1604,969.382,1057,957.988,991,1015.438,813,993.338,1096,998.674,1065,1056.462,916,1170.582,532,1302.326,689,1368.569,742,1289.224,297,1485.755,492,1639.986,476,2016.004,718,2437.545,3162,2430.399,2573,2111.168,655,4.73,7.74,8.16,-12.3878,6.388,-1.1754,5.9969,-2.1764,0.5372,5.7865,10.8021,11.2546,5.0865,-5.7977,15.2441,10.3806,22.9281,20.9097,-0.2932,-13.1349,house_purchase
09677,858.669,805,838.155,1046,839.464,1009,822.779,909,821.236,767,824.803,923,805.239,797,871.541,812,966.397,531,936.896,1065,1099.756,870,1125.485,309,1147.03,379,1395.299,747,1557.408,698,1736.867,1126,1930.368,1544,1808.786,734,4.76,7.91,9.93,-2.389,0.1562,-1.9876,-0.1875,0.4343,-2.372,8.2338,10.8837,-3.0527,17.3829,2.3395,1.9143,21.6445,11.6182,11.5229,11.1408,-6.2984,house_purchase
09678,873.907,626,809.802,846,812.703,605,791.904,503,847.239,404,833.617,373,882.223,453,872.412,236,936.869,268,985.804,527,1116.428,686,1265.597,261,1104.651,271,1469.99,341,1587.137,522,1849.035,1224,1780.694,893,1994.246,314,5.47,9.23,13.17,-7.3354,0.3582,-2.5592,6.9876,-1.6078,5.8307,-1.1121,7.3884,5.2232,13.2505,13.3613,-12.717,33.0728,7.9692,16.5013,-3.696,11.9926,house_purchase
09679,1177.138,1574,997.68,1268,1047.78,971,1085.546,932,1032.865,651,993.407,772,985.896,666,1047.255,752,1181.253,484,1303.979,470,1414.057,535,1446.908,387,1551.756,421,1895.066,497,2103.533,536,2260.683,1308,2238.092,1059,2082.084,472,3.76,7.38,6.53,-15.2453,5.0217,3.6044,-4.8529,-3.8202,-0.7561,6.2237,12.7952,10.3895,8.4417,2.3232,7.2463,22.124,11.0005,7.4708,-0.9993,-6.9706,house_purchase
09761,1453.686,1580,1416.089,1327,1413.942,1062,1442.019,832,1526.858,660,1663.136,722,1798.504,762,1978.06,695,2240.475,546,2507.857,614,2959.792,570,3108.318,403,3407.441,487,3816.093,489,4248.937,515,3763.942,924,3997.568,1127,3450.792,329,5.56,6.23,0.89,-2.5863,-0.1516,1.9857,5.8833,8.9254,8.1393,9.9836,13.2663,11.9342,18.0208,5.0181,9.6233,11.9929,11.3426,-11.4145,6.207,-13.6777,house_purchase
09762,1153.081,233,1187.69,222,1121.884,174,1161.577,179,1267.224,155,1342.264,163,1345.849,196,1511.571,176,1538.651,92,1730.91,141,2002.97,143,2171.012,77,2408.02,121,2683.344,98,2936.961,99,2799.354,174,2736.337,194,2850.568,77,5.65,6.74,3.62,3.0014,-5.5407,3.5381,9.0951,5.9216,0.2671,12.3136,1.7915,12.4953,15.7177,8.3896,10.9169,11.4336,9.4515,-4.6854,-2.2511,4.1746,house_purchase
09763,1359.257,465,1449.458,330,1382.329,343,1514.638,267,1406.498,143,1635.048,240,1777.748,219,1829.687,154,1852.552,87,2237.498,97,2440.515,93,3000.374,60,2760.831,53,3554.185,71,3012.171,75,3331.257,202,3316.538,152,3507.336,67,6.34,7.54,5.88,6.6361,-4.6313,9.5715,-7.1397,16.2496,8.7276,2.9216,1.2497,20.7792,9.0734,22.9402,-7.9838,28.7361,-15.25,10.5932,-0.4418,5.7529,house_purchase
09771,1272.332,1788,1167.899,1598,1225.21,1231,1325.465,850,1403.683,661,1398.243,852,1515.68,855,1696.912,688,1961.258,519,2114.844,701,2187.55,562,2291.136,466,2716.838,592,3179.992,445,3307.432,539,3008.728,1251,2994.045,1336,2756.035,551,4.97,5.37,0.72,-8.208,4.9072,8.1827,5.9012,-0.3876,8.3989,11.9571,15.5781,7.831,3.4379,4.7353,18.5804,17.0475,4.0076,-9.0313,-0.488,-7.9494,house_purchase
09772,1237.277,4367,1189.012,3803,1228.843,3025,1283.963,2066,1351.749,1593,1349.069,2215,1443.686,2330,1520.756,2168,1560.124,2176,1427.929,4496,1389.995,6026,1359.653,6591,2581.934,1277,2930.764,1209,3212.185,1273,2916.745,2402,2839.139,2597,2968.711,894,6.84,9.5,3.16,-3.9009,3.3499,4.4855,5.2794,-0.1983,7.0135,5.3384,2.5887,-8.4734,-2.6566,-2.1829,89.8965,13.5104,9.6023,-9.1975,-2.6607,4.5638,house_purchase
09773,947.318,655,909.111,635,871.134,537,768.761,465,860.558,539,902.603,642,946.266,694,982.391,715,1244.606,362,1222.42,779,1302.185,534,1516.736,427,1605.497,418,1894.034,414,2158.466,364,2010.64,776,2102.66,901,2079.01,241,5.17,8.23,5.71,-4.0332,-4.1774,-11.7517,11.9409,4.8858,4.8375,3.8176,26.6915,-1.7826,6.5252,16.4762,5.8521,17.9718,13.9613,-6.8487,4.5767,-1.1248,house_purchase
09774,1032.547,1275,895.947,1605,961.239,1210,944.291,939,946.696,807,1098.297,1847,1086.563,860,1213.993,819,1263.925,712,1245.333,1170,1321.304,934,1556.082,432,1914.25,660,2134.857,401,2308.422,458,2264.614,854,2144.152,867,2097.902,398,4.65,5.98,2.06,-13.2294,7.2875,-1.7631,0.2547,16.0137,-1.0684,11.7278,4.113,-1.471,6.1005,17.7687,23.0173,11.5245,8.1301,-1.8977,-5.3193,-2.157,house_purchase
09775,1204.1,1668,1106.642,1827,1168.586,1440,1182.185,1076,1225.347,741,1256.39,1255,1422.972,762,1465.848,795,1566.437,676,1705.544,715,1906.906,689,2095.236,435,2268.573,445,2486.663,482,2813.194,457,2517.025,1400,2490.542,1364,2428.762,611,4.44,5.44,1.74,-8.0938,5.5975,1.1637,3.651,2.5334,13.2588,3.0131,6.8622,8.8805,11.8063,9.8762,8.2729,9.6135,13.1313,-10.5279,-1.0522,-2.4806,house_purchase
09776,1441.437,523,1326.441,718,1413.631,589,1415.825,558,1469.509,367,1577.07,279,1706.142,355,1770.905,296,2077.007,209,2196.733,316,2458.768,252,2701.823,103,3109.484,138,3529.202,136,3066.024,192,3687.991,326,3578.531,328,3356.884,101,5.49,7.14,2.3,-7.9779,6.5732,0.1552,3.7917,7.3195,8.1843,3.7959,17.2851,5.7644,11.9284,9.8852,15.0884,13.498,-13.1242,20.2858,-2.968,-6.1938,house_purchase
09777,1176.408,1182,1091.241,991,1217.429,921,1242.905,1262,1240.234,688,1348.954,769,1315.838,797,1524.007,607,1591.406,477,1664.743,725,2007.527,431,2085.484,280,2293.029,356,2539.726,287,2619.597,317,2895.647,638,2684.688,660,2776.842,541,5.43,6.4,4.12,-7.2396,11.5637,2.0926,-0.2149,8.7661,-2.4549,15.8203,4.4225,4.6083,20.5908,3.8832,9.9519,10.7586,3.1449,10.5379,-7.2854,3.4326,house_purchase
09778,1004.581,1506,923.802,1287,1013.151,932,1110.001,1254,1130.211,719,1146.19,1211,1167.835,1108,1253.882,712,1345.267,903,1541.492,810,1735.408,615,1951.393,291,1853.199,718,2241.885,605,2386.026,654,2383.387,964,2190.846,1346,2376.033,457,5.48,6.95,5.53,-8.0411,9.6719,9.5593,1.8207,1.4138,1.8884,7.3681,7.2882,14.5863,12.5798,12.4458,-5.032,20.9738,6.4295,-0.1106,-8.0785,8.4528,house_purchase
09779,855.139,925,829.139,545,788.039,431,750.166,427,780.652,348,929.878,584,926.787,613,975.171,630,1199.928,385,1251.617,569,1305.748,400,1456.84,364,1779.678,361,1532.181,480,2329.745,343,2241.331,872,1864.183,869,1910.823,411,5.92,8.54,4.01,-3.0404,-4.9569,-4.806,4.0639,19.1156,-0.3324,5.2206,23.048,4.3077,4.3249,11.5713,22.1602,-13.9068,52.0542,-3.795,-16.827,2.5019,house_purchase
09780,1365.191,1121,1334.694,1128,1389.31,894,1328.097,725,1520.052,553,1542.107,603,1706.209,709,2040.714,533,1816.215,453,2135.116,444,2335.81,414,2408.315,240,2645.77,228,3032.261,206,2336.419,465,3274.228,384,3045.301,444,3293.546,209,6.2,6.19,6.59,-2.2339,4.092,-4.406,14.4534,1.4509,10.6414,19.6052,-11.001,17.5585,9.3997,3.1041,9.8598,14.6079,-22.948,40.1387,-6.9918,8.1517,house_purchase
10041,884.322,2358,955.048,2009,975.788,3381,962.863,3170,872.918,1535,898.709,1466,943.688,1662,973.96,1105,931.359,1312,984.929,2659,1004.428,1916,1056.635,1048,1180.471,1154,1353.046,1167,1321.574,807,1420.108,1630,1892.035,3592,1399.088,743,3.4,4.72,5.39,7.9978,2.1716,-1.3246,-9.3414,2.9546,5.0048,3.2078,-4.374,5.7518,1.9797,5.1977,11.7198,14.6192,-2.326,7.4558,33.2318,-26.0538,house_purchase
10042,848.497,1679,958.416,799,899.188,984,760.501,758,774.602,633,788.153,699,840.683,679,738.993,506,864.81,544,907.554,1181,962.737,1061,1096.545,774,1036.143,677,1280.7,862,1518.688,544,1660.819,1185,1824.441,3432,1889.04,1074,5.35,10.14,12.99,12.9546,-6.1798,-15.4236,1.8542,1.7494,6.6649,-12.0961,17.0255,4.9426,6.0804,13.8987,-5.5084,23.6026,18.5827,9.3588,9.8519,3.5408,house_purchase
10043,829.757,2023,840.5,1160,985.938,2045,777.213,1133,692.822,623,756.366,699,762.625,913,825.522,1104,838.629,952,797.711,1364,926.006,1491,897.576,1072,1032.846,1142,1147.362,958,1110.398,684,1163.247,1155,1366.206,1606,1361.22,567,3.49,5.45,5.94,1.2947,17.3037,-21.1702,-10.8582,9.1718,0.8275,8.2474,1.5877,-4.8792,16.0829,-3.0702,15.0706,11.0874,-3.2217,4.7595,17.4476,-0.365,house_purchase
10044,867.853,1670,936.581,1074,1036.992,1600,873.574,617,762.724,706,782.136,1070,865.162,1188,718.583,2112,784.748,1359,974.478,2222,975.138,1705,1042.232,1711,1038.131,1195,1190.847,1117,1217.977,679,1294.686,1492,1724.783,3368,1653.638,1899,4.63,9.23,10.48,7.9193,10.721,-15.7588,-12.6893,2.5451,10.6153,-16.9424,9.2077,24.1772,0.0677,6.8805,-0.3935,14.7107,2.2782,6.2981,33.2202,-4.1249,house_purchase
10045,938.053,1760,979.323,1411,1034.535,2549,869.114,1240,859.193,1074,881.656,1460,928.53,1727,904.648,1189,915.722,1170,898.956,1802,987.727,1246,958.44,995,1128.174,994,1264.747,765,1371.929,604,1475.58,984,1480.914,1213,1920.082,907,4.73,8.22,11.63,4.3995,5.6378,-15.9899,-1.1415,2.6144,5.3166,-2.572,1.2241,-1.8309,9.8749,-2.9651,17.7094,12.1057,8.4746,7.5551,0.3615,29.6552,house_purchase
10046,708.162,1430,677.38,709,801.229,955,653.426,433,640.503,501,630.857,420,691.274,731,610.85,1365,596.809,642,636.919,1331,725.309,824,789.563,513,1050.832,840,1277.233,888,1232.815,438,1180.567,909,1371.831,1528,1535.354,747,5.42,10.22,8.39,-4.3467,18.2835,-18.447,-1.9777,-1.506,9.577,-11.6342,-2.2986,6.7207,13.8777,8.8588,33.0903,21.5449,-3.4777,-4.2381,16.201,11.9201,house_purchase
11000,1346.748,23614,1306.146,21871,1360.999,18161,1451.335,16000,1580.837,12564,1697.272,12200,1789.775,11498,2043.705,11703,2171.004,8922,2340.895,8681,2615.378,7398,2934.583,5283,3197.609,6123,3615.38,5220,3904.451,5586,3726.652,13631,3517.553,17225,3275.486,8373,5.57,5.1,0.8,-3.0148,4.1996,6.6375,8.923,7.3654,5.4501,14.1878,6.2288,7.8255,11.7256,12.2049,8.963,13.0651,7.9956,-4.5538,-5.6109,-6.8817,house_purchase
12051,741.785,207,683.696,385,758.683,202,853.266,234,890.079,385,742.11,343,713.878,282,814.741,262,859.406,313,949.623,335,1104.119,465,1148.331,352,1371.78,706,1684.105,299,1922.123,185,1689.787,625,1702.598,878,1826.101,408,6.01,8.85,6.57,-7.831,10.9679,12.4667,4.3144,-16.6243,-3.8043,14.1289,5.4821,10.4976,16.2692,4.0043,19.4586,22.7679,14.1332,-12.0875,0.7581,7.2538,house_purchase
12052,795.788,386,741.28,272,765.66,240,724.016,315,795.369,198,794.114,173,735.297,282,672.257,423,620.264,567,706.704,282,803.904,149,794.201,90,845.295,101,1019.9,139,1430.342,190,1531.002,219,1700.992,309,1793.561,294,5.55,10.97,16.9,-6.8496,3.2889,-5.439,9.8552,-0.1578,-7.4066,-8.5734,-7.7341,13.936,13.754,-1.207,6.4334,20.6561,40.2434,7.0375,11.1032,5.4421,house_purchase
12054,1320.68,1631,1277.566,1583,1414.062,1496,1363.849,1202,1525.606,1028,1770.546,999,1735.191,997,1650.837,1000,1796.937,899,2107.017,803,2553.505,489,3035.819,356,3184.976,415,3928.106,362,4657.442,455,3669.594,998,3727.906,1449,2990.762,538,5.8,7.36,0.5,-3.2645,10.6841,-3.551,11.8603,16.0553,-1.9968,-4.8614,8.8501,17.256,21.1905,18.8883,4.9132,23.3324,18.5671,-21.2101,1.5891,-19.7737,house_purchase
12060,801.277,2614,773.076,2854,805.858,2431,840.907,2177,845.188,1440,909.002,1581,880.549,1593,1021.761,1706,1106.357,1156,1237.671,1858,1328.247,2142,1419.979,1262,1823.842,1169,1998.781,1552,2306.829,1452,2288.283,2603,2187.828,3332,2180.109,1930,6.37,8.23,3.89,-3.5195,4.2405,4.3493,0.5091,7.5503,-3.1301,16.0368,8.2794,11.869,7.3183,6.9062,28.4415,9.5918,15.4118,-0.804,-4.39,-0.3528,house_purchase
12061,880.118,2313,824.383,2522,860.408,2900,877.457,2981,874.76,2068,902.248,1976,962.252,2062,996.999,3111,1065.013,2502,1096.837,2236,1307.879,2592,1622.521,1478,1854.677,1563,2407.241,1273,2503.704,1996,2164.918,5233,2218.883,5414,2160.036,2679,5.92,8.75,4.02,-6.3327,4.3699,1.9815,-0.3074,3.1423,6.6505,3.611,6.8219,2.9881,19.241,24.0574,14.3084,29.793,4.0072,-13.5314,2.4927,-2.6521,house_purchase
12062,500.088,344,424.172,784,455.595,498,437.106,555,412.592,424,439.092,431,468.251,448,488.91,426,454.425,706,538.628,716,524.526,532,643.478,692,655.923,720,653.774,545,881.027,698,1016.493,692,1050.993,1307,1233.696,1144,6.12,10.41,14.12,-15.1805,7.4081,-4.0582,-5.6083,6.4228,6.6407,4.412,-7.0534,18.5296,-2.6181,22.678,1.934,-0.3276,34.7602,15.3759,3.394,17.3838,house_purchase
12063,862.044,2412,811.629,2497,839.579,2109,896.988,2123,894.506,1856,921.782,2066,991.387,1884,1137.969,2045,1139.391,1453,1254.382,2271,1400.738,2529,1542.116,2257,1740.443,2089,2218.339,2112,2448.405,2061,2358.687,5400,2297.802,4568,2227.698,2098,6.05,7.34,5.71,-5.8483,3.4437,6.8378,-0.2767,3.0493,7.5511,14.7855,0.125,10.0923,11.6676,10.0931,12.8607,27.4583,10.3711,-3.6643,-2.5813,-3.0509,house_purchase
12064,774.898,2904,719.056,3022,765.492,2270,790.404,2245,788.638,1649,780.244,1542,936.185,1843,944.486,2630,845.066,1973,911.029,2210,1146.74,1948,1271.08,1251,1666.221,1285,1874.519,1423,2337.94,1774,2159.443,3547,2118.546,4422,2045.228,2159,6.55,8.93,4.85,-7.2064,6.4579,3.2544,-0.2234,-1.0644,19.9862,0.8867,-10.5264,7.8057,25.8731,10.8429,31.087,12.5012,24.7221,-7.6348,-1.8939,-3.4608,house_purchase
12065,915.084,4184,857.208,3499,875.202,3556,915.24,3179,992.827,2814,987.363,3454,1047.271,2459,996.464,4223,1210.216,2076,1328.885,2610,1693.848,3307,1561.809,2066,2006.021,2572,2195.711,1962,2514.436,1627,2292.23,3239,2205.689,4603,2168.103,2892,5.79,8.9,1.93,-6.3247,2.0991,4.5747,8.4772,-0.5503,6.0675,-4.8514,21.4511,9.8056,27.4639,-7.7952,28.4421,9.456,14.5158,-8.8372,-3.7754,-1.704,house_purchase
12066,628.91,552,500.314,306,520.824,348,596.425,471,550.55,350,515.758,349,531.305,448,557.959,542,519.319,665,551.075,787,642.666,656,665.566,717,690.567,752,828.181,638,1052.17,672,961.993,681,1143.195,813,1516.218,769,6.19,11.3,17.97,-20.4474,4.0994,14.5157,-7.6917,-6.3195,3.0144,5.0167,-6.9252,6.1149,16.6204,3.5633,3.7564,19.9277,27.0459,-8.5706,18.8361,32.6299,house_purchase
12067,787.855,1443,772.621,1303,788.524,1362,808.473,1409,784.722,1067,827.362,1334,857.493,1317,798.537,2338,742.786,1712,893.389,1450,1109.082,1524,1307.845,699,1560.113,627,1936.322,845,2239.406,1088,2105.411,1917,2106.948,2689,2128.437,1293,6.56,10.95,6.98,-1.9336,2.0583,2.5299,-2.9378,5.4338,3.6418,-6.8754,-6.9816,20.2754,24.1432,17.9214,19.2888,24.1142,15.6526,-5.9835,0.073,1.0199,house_purchase
12068,662.155,660,636.771,639,702.64,547,910.703,1007,793.52,818,705.24,669,742.775,885,712.199,635,785.843,460,777.02,433,837.212,566,896.646,535,1144.259,614,1240.818,547,1552.061,357,1487.336,812,1427.017,1402,1770.226,512,6.73,10.1,9.87,-3.8335,10.3442,29.6116,-12.8673,-11.1251,5.3223,-4.1165,10.3404,-1.1227,7.7465,7.099,27.6155,8.4386,25.0837,-4.1703,-4.0555,24.0508,house_purchase
12069,1015.272,4485,996.212,4605,1024.856,3944,1043.985,3331,1032.011,3294,1104.598,3189,1113.088,2703,1123.953,2670,1158.13,2451,1263.985,2638,1428.399,2878,1526.084,1476,1805.609,2105,2157.617,1477,2471.794,1937,2411.495,4672,2218.176,7238,2375.16,2537,5.38,8.1,6.14,-1.8773,2.8753,1.8665,-1.147,7.0335,0.7686,0.9761,3.0408,9.1402,13.0076,6.8388,18.3165,19.4953,14.5613,-2.4395,-8.0166,7.0772,house_purchase
12070,496.371,370,465.168,379,474.713,412,643.821,783,670.586,672,655.517,613,763.77,706,753.232,1039,757.433,663,827.138,542,691.902,852,633.299,411,871.434,267,853.192,267,1027.335,233,1255.821,360,1123.127,758,1362.558,401,7.19,7.39,10.26,-6.2862,2.0519,35.6232,4.1572,-2.2471,16.5141,-1.3797,0.5577,9.2028,-16.3499,-8.4698,37.6023,-2.0933,20.4108,22.2407,-10.5663,21.3182,house_purchase
12071,651.756,589,535.766,559,571.955,442,596.786,457,570.978,322,503.044,468,512.496,548,563.068,914,551.019,821,569.119,928,633.28,693,724.197,436,808.257,448,976.091,333,1268.269,507,1182.36,1088,1231.74,1257,1435.574,777,5.4,10.3,12.93,-17.7965,6.7546,4.3414,-4.3245,-11.8978,1.879,9.8678,-2.1399,3.2848,11.2737,14.3565,11.6073,20.7649,29.9335,-6.7737,4.1764,16.5485,house_purchase
12072,819.272,3026,786.442,3598,848.367,3375,838.883,2560,858.36,2313,874.237,1914,907.656,2108,973.015,2335,1022.841,2267,1071.543,2917,1210.542,2958,1328.851,1661,1717.302,1698,1913.819,1796,2161.614,2132,2182.118,3605,2143.93,5279,2061.31,2629,5.86,8.16,3.95,-4.0072,7.8741,-1.1179,2.3218,1.8497,3.8226,7.2009,5.1208,4.7614,12.9719,9.7732,29.2321,11.4434,12.9477,0.9486,-1.75,-3.8537,house_purchase
12073,523.235,530,543.487,619,569.798,679,630.048,678,618.8,489,713.194,489,635.16,477,660.193,435,625.521,388,679.831,653,706.647,1040,862.354,703,863.242,483,1184.384,361,1341.769,428,1426.847,975,1400.16,629,1408.359,358,6.52,8.51,11.11,3.8705,4.8411,10.5739,-1.7853,15.2544,-10.9415,3.9412,-5.2518,8.6824,3.9445,22.0346,0.103,37.2019,13.2883,6.3407,-1.8703,0.5856,house_purchase
13003,1044.038,573,1106.59,555,1197.417,772,1128.351,415,1156.693,329,1282.661,277,1600.341,260,1433.94,283,1578.499,229,1866.034,194,2210.916,222,2402.371,125,2574.321,101,3399.594,96,3346.043,156,2842.232,438,2878.665,767,2572.613,440,6.17,6.87,1.22,5.9914,8.2078,-5.7679,2.5118,10.8904,24.7673,-10.3978,10.0812,18.2157,18.4821,8.6595,7.1575,32.0579,-1.5752,-15.0569,1.2818,-10.6317,house_purchase
13004,864.476,439,882.135,368,904.688,275,893.211,364,922.781,216,1048.51,400,1159.736,542,1196.708,151,1206.202,144,1174.14,173,1486.509,187,1374.464,152,1401.795,138,1716.284,117,2074.037,114,2013.913,256,2092.899,160,2096.118,94,5.75,6.36,8.89,2.0427,2.5566,-1.2686,3.3105,13.625,10.608,3.188,0.7933,-2.6581,26.6041,-7.5375,1.9885,22.4347,20.8446,-2.8989,3.922,0.1538,house_purchase
13071,618.77,2102,613.525,2079,663.226,1900,714.621,2170,658.6,1752,681.454,2062,691.736,2003,770.779,1989,765.56,1519,770.783,1524,788.281,1271,958.991,857,950.267,879,1058.806,961,1321.485,1040,1289.634,1866,1348.487,1876,1387.96,941,5.17,6.43,8.26,-0.8476,8.1009,7.7492,-7.8393,3.4701,1.5088,11.4268,-0.6771,0.6822,2.2702,21.656,-0.9097,11.4219,24.809,-2.4102,4.5635,2.9272,house_purchase
